77530630
76267387
76299814
76377326
76415952
76505616
76006183
76031861
76034547
76041982
76054035
76070534
76081973
76387950
76394700
76470850
76492730
76500800
76641700
76719720
76795210
76803940
76831900
76935200
76014573
76016292
76022860
76109828
76115616
76124075
76126739
76140164
76140508
76153717
76238145
76330140
76425500
76495450
77613970
77644980
77955690
96934740
99558860
99563170
